id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
13990,The Wackness,['drama'],"['comingofage', 'marijuana', 'summer']","['benkingsley', 'famkejanssen', 'joshpeck', 'oliviathirlby', 'mary-kateolsen']",jonathanlevine,"Set in New York City in the sweltering summer, The Wackness tells the story of a troubled teenage drug dealer, who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates, who just happens to be the doctors daughter. This is a coming-of-age story about sex, drugs, music and what it takes to be a man.",7.161051,6.2,94,2008-07-03,6000000.0,2899975.0,99.0,en,2008,-0.5166708333333333,Standard,6.097416784764128,comingofage marijuana summer benkingsley famkejanssen joshpeck oliviathirlby mary-kateolsen jonathanlevine drama,112
11583,The First Great Train Robbery,"['thriller', 'adventure', 'drama', 'crime']","['publichanging', 'strongbox', 'goldtheft', 'britishhistory', 'historicfigure', 'pianoplaying', 'eyepatch', 'horsecarriage', 'openingactionscene', 'unwantedkiss']","['seanconnery', 'donaldsutherland', 'lesley-annedown', 'alanwebb', 'malcolmterris']",michaelcrichton,"In Victorian England, a master criminal makes elaborate plans to steal a shipment of gold from a moving train.",12.434688,6.6,74,1979-01-25,6000000.0,,110.0,en,1979,-1.0,Standard,6.111821896506067,publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss seanconnery donaldsutherland lesley-annedown alanwebb malcolmterris michaelcrichton thriller adventure drama crime,246
18602,Morvern Callar,['drama'],"['independentfilm', 'womandirector']","['samanthamorton', 'kathleenmcdermott', 'jameswilson', 'dollywells', 'paulpopplewell']",lynneramsay,"Following her boyfriend's suicide, supermarket clerk Morvern Callar passes off his unpublished novel as her own...",2.507912,7.2,34,2002-01-01,,,97.0,en,2002,0.0,Standard,6.11228807673478,independentfilm womandirector samanthamorton kathleenmcdermott jameswilson dollywells paulpopplewell lynneramsay drama,118
27549,Beastmaster 2: Through the Portal of Time,"['action', 'adventure', 'fantasy', 'sciencefiction']","['basedonnovel', 'timetravel', 'sequel', 'psychotronic', 'swordandsandal', 'beastmaster', 'warrior', 'timeportal', 'gunfight', 'swordandsorcery']","['marcsinger', 'kariwuhrer', 'sarahdouglas', 'wingshauser', 'robertfieldsteel']",sylviotabet,"Mark Singer returns as Dar, the warrior who can talk to the beasts. Dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb, and turning their native land from a desert into... well... a desert! Written by Jim Palin",1.478505,4.6,17,1991-06-08,6000000.0,869325.0,107.0,en,1991,-0.8551125,Standard,6.078499619962381,basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery marcsinger kariwuhrer sarahdouglas wingshauser robertfieldsteel sylviotabet action adventure fantasy sciencefiction,230
59728,The 5th Quarter,['drama'],"['americanfootball', 'lossofbrother', 'funeral', 'sport', 'prayer', 'gymnasium', 'coach', 'basedontruestory', 'numberintitle', 'familyrelationships', 'autoaccident']","['aidanquinn', 'andiemacdowell', 'ryanmerriman', 'michaelharding', 'stacyearl']",rickbieber,"In the wake of a car crash that killed his brother, football player Jon Abbate leads his school's struggling team to its most successful season ever.",0.215464,4.7,12,2011-03-25,6000000.0,399611.0,97.0,en,2011,-0.9333981666666666,Standard,6.083143209510485,americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident aidanquinn andiemacdowell ryanmerriman michaelharding stacyearl rickbieber drama,212
10930,The Flower of Evil,['drama'],"['return', 'suppressedpast', 'bourgeoisie', 'mayorelections', 'suspense', 'wealth', 'familyconflict']","['benoîtmagimel', 'mélaniedoutey', 'suzanneflon', 'bernardlecoq', 'nathaliebaye']",claudechabrol,"Three generations of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal.",1.229667,5.7,10,2003-02-09,,,104.0,fr,2003,0.0,Standard,6.090049878207207,return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict benoîtmagimel mélaniedoutey suzanneflon bernardlecoq nathaliebaye claudechabrol drama,165
32395,The Greatest,['drama'],['womandirector'],"['piercebrosnan', 'susansarandon', 'careymulligan', 'aarontaylor-johnson', 'johnnysimmons']",shanafeste,"Teenagers Rose and Bennett were in love, and then a car crash claimed Bennett's life. He left behind a grieving mother, father and younger brother, and Rose was left all alone. She has no family to turn to for support, so when she finds out she's pregnant, she winds up at the Brewer's door. She needs their help, and although they can't quite admit it, they each need her so they can begin to heal.",6.903186,6.2,34,2009-01-17,6000000.0,,99.0,en,2009,-1.0,Standard,6.094129563596562,womandirector piercebrosnan susansarandon careymulligan aarontaylor-johnson johnnysimmons shanafeste drama,106
58882,Snow Flower and the Secret Fan,"['drama', 'history']","['fan', 'duringcreditsstinger']","['libingbing', 'junji-hyun', 'hughjackman', 'vivianwu', 'jiangwu']",waynewang,A story set in 19th century China and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women.,2.260315,5.3,22,2011-07-15,134005.0,1332231.0,104.0,en,2011,8.941651430916757,Standard,6.082803802880135,fan duringcreditsstinger libingbing junji-hyun hughjackman vivianwu jiangwu waynewang drama history,99
7547,Come Early Morning,"['drama', 'romance']","['bar', 'motel', 'one-nightstand', 'beer', 'blonde', 'dog', 'womandirector']","['ashleyjudd', 'lauraprepon', 'jeffreydonovan', 'stacykeach', 'scottwilson']",joeylaurenadams,"Lucy wakes up in bed with a stranger and obviously from a night of drinking. She checks out and pays for the motel room on her account. Through her grandmother, she finds out her father is in town and pays him a visit. She agrees to go to his new church.",3.427061,5.9,10,2006-01-10,6000000.0,,97.0,en,2006,-1.0,Standard,6.09113189508667,bar motel one-nightstand beer blonde dog womandirector ashleyjudd lauraprepon jeffreydonovan stacykeach scottwilson joeylaurenadams drama romance,145
35944,Lucky Break,"['action', 'comedy']",[],"['jamesnesbitt', 'oliviawilliams', 'timothyspall', 'christopherplummer', 'billnighy']",petercattaneo,"Half-way through his 12-year prison sentence for an incompetent armed robbery, Jimmy Hands gets a lucky break: he's transferred to a prison from which he can probably escape. He convinces the governor to stage a musical in an old chapel next to the prison's outer wall. He rounds up volunteer actors and puts his escape plan into production. Two other barriers, besides the wall, confront him: the arrival of a nasty inmate, John Toombes, who insists on joining the escape, and Jimmy's feelings of attraction for Anabel, a social worker who agrees to appear in the play. Opening night approaches: is this Jimmy's breakout performance?",0.669169,6.5,11,2001-08-24,,,107.0,en,2001,0.0,Standard,6.094597272022386, jamesnesbitt oliviawilliams timothyspall christopherplummer billnighy petercattaneo action comedy,98
42222,Julia,['drama'],"['friends', 'playwright']","['janefonda', 'vanessaredgrave', 'jasonrobards', 'maximilianschell', 'halholbrook']",fredzinnemann,"At the behest of an old and dear friend, playwright Lillian Hellman undertakes a dangerous mission to smuggle funds into Nazi Germany.",6.077735,6.3,30,1977-10-02,,,117.0,en,1977,0.0,Standard,6.095508560735497,friends playwright janefonda vanessaredgrave jasonrobards maximilianschell halholbrook fredzinnemann drama,106
13827,"Surfer, Dude",['comedy'],"['surfing', 'sport']","['matthewmcconaughey', 'jeffreynordling', 'willienelson', 'woodyharrelson', 'zacharyknighton']",s.r.bindler,A wave twisting tale of a soul searching surfer experiencing an existential crisis.,2.404626,4.7,25,2008-09-05,6000000.0,69497.0,85.0,en,2008,-0.9884171666666668,Standard,6.073493718406248,surfing sport matthewmcconaughey jeffreynordling willienelson woodyharrelson zacharyknighton s.r.bindler comedy,111
44260,Lake of Fire,['documentary'],[],"['noamchomsky', 'billbaird', 'flipbenham']",tonykaye,An unflinching look at the how the battle over abortion rights has played out in the United States over the last 15 years,0.475748,8.0,10,2006-09-09,,25.0,152.0,en,2006,0.0,Long,6.102493072321035, noamchomsky billbaird flipbenham tonykaye documentary,54
9282,11:14,"['crime', 'drama', 'thriller']","['alcohol', 'sex', 'robbery', 'secret', 'gun', 'ambulance', 'vandalism', 'chase', 'arrest', 'police', 'cops', 'murder', 'crash', 'connected']","['henrythomas', 'blakeheron', 'barbarahershey', 'hilaryswank', 'clarkgregg']",gregmarcks,Tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 11:14pm. The story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit.,15.048067,6.8,206,2003-05-16,6000000.0,,86.0,en,2003,-1.0,Standard,6.163494519114753,alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected henrythomas blakeheron barbarahershey hilaryswank clarkgregg gregmarcks crime drama thriller,191
38940,Men of War,"['action', 'thriller']","['asia', 'island', 'mercenary', 'independentfilm', 'jungle']","['dolphlundgren', 'charlottelewis', 'bdwong', 'timguinee', 'catherinebell']",perrylang,"Nick Gunar is a burnt-out, jaded and hard-up former mercenary who is having a difficult time adjusting to civilian life. At the end of his rope, he is hired by the Nitro Mine Corporation to strong-arm the natives of a South China Sea island into giving up their rights to its valuable mineral resources. Nick loathes the thought of another mission, but this seemingly easy job will earn him enough money to get back with his estranged family. He recruits some of his former mercenary buddies to help him with the job. The island people refuse to give up their land and Nick decides to help them fight the greedy corporation that hired him. As greed and treachery begin to unravel, Nick's band of mercenaries choose sides.",1.734764,5.4,29,1994-09-04,,,103.0,en,1994,0.0,Standard,6.0814224027408175,asia island mercenary independentfilm jungle dolphlundgren charlottelewis bdwong timguinee catherinebell perrylang action thriller,130
35689,Don McKay,"['crime', 'mystery', 'thriller']",['independentfilm'],"['thomashadenchurch', 'elisabethshue', 'melissaleo', 'm.emmetwalsh', 'keithdavid']",jakegoldberger,Everything appears off-kilter when a man returns to his hometown after 25 years to visit his former lover.,1.496454,5.4,21,2009-04-24,,,87.0,en,2009,0.0,Standard,6.084354197525117,independentfilm thomashadenchurch elisabethshue melissaleo m.emmetwalsh keithdavid jakegoldberger crime mystery thriller,120
97614,Deadfall,"['crime', 'drama', 'thriller']","['partner', 'murder', 'ontherun', 'fugitive', 'crime', 'family', 'homecoming', 'crimegoneawry', 'dishonesty', 'siblingsrelations', 'chasesandraces', 'criminalheroes', 'consandscams', 'murderouspair']","['ericbana', 'oliviawilde', 'charliehunnam', 'patrickkerton', 'kriskristofferson']",stefanruzowitzky,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",10.19041,5.6,224,2012-11-08,12000000.0,66351.0,95.0,en,2012,-0.99447075,Standard,6.038716153451417,partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair ericbana oliviawilde charliehunnam patrickkerton kriskristofferson stefanruzowitzky crime drama thriller,261
37206,A Shine of Rainbows,"['drama', 'family']","['orphan', 'rainbow']","['connienielsen', 'aidanquinn', 'johnbell', 'taraalicescully', 'niamhshaw']",vicsarin,"An orphaned boy named Tomás is adopted by Maire O’Donnell to live on a whimsical Irish isle filled with new friends, secret caves and a lost baby pup seal stranded on the coast. But when Maire's reluctant husband Alec refuses to accept Tomás as his own son, the boy drifts down a fateful path of adventure and self-discovery, illuminating how rainbows can shine around - and within - us all.",12.099486,6.3,14,2009-10-01,6000000.0,,101.0,en,2009,-1.0,Standard,6.093742277520083,orphan rainbow connienielsen aidanquinn johnbell taraalicescully niamhshaw vicsarin drama family,96
58626,The Hit List,"['action', 'thriller']",[],"['cubagoodingjr.', 'colehauser', 'jonathanlapaglia', 'ginnyweirick', 'seancook']",williamkaufman,A disgruntled man creates a hit list with a stranger during a drunken night out and must then race to try to save those he marked for extermination as the bodies begin to pile up and all fingers point to him.,4.957014,5.2,73,2011-04-02,6000000.0,,90.0,en,2011,-1.0,Standard,6.058097831368736, cubagoodingjr. colehauser jonathanlapaglia ginnyweirick seancook williamkaufman action thriller,96
